Name,Cuisine / Type,Google Rating,ImageURL,Hours,FormattedHours,Phone,Address
La Pinata,Latin American (Salvadoran Pupusas),4.5,https://s3-media1.fl.yelpcdn.com/bphoto/C9_8poJFgwDoTd1zDSHxRg/o.jpg,"[{""is_overnight"":false,""start"":""1000"",""end"":""2100"",""day"":0},{""is_overnight"":false,""start"":""1000"",""end"":""2100"",""day"":1},{""is_overnight"":false,""start"":""1000"",""end"":""2100"",""day"":2},{""is_overnight"":false,""start"":""1000"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""1000"",""end"":""2100"",""day"":4},{""is_overnight"":false,""start"":""1000"",""end"":""2100"",""day"":5},{""is_overnight"":false,""start"":""1000"",""end"":""2100"",""day"":6}]",Monday: 10:00 AM - 9:00 PM | Tuesday: 10:00 AM - 9:00 PM | Wednesday: 10:00 AM - 9:00 PM | Thursday: 10:00 AM - 9:00 PM | Friday: 10:00 AM - 9:00 PM | Saturday: 10:00 AM - 9:00 PM | Sunday: 10:00 AM - 9:00 PM,+16503445722,"120 N B St, San Mateo, CA, 94401"
Pupusería El Salvador,Latin American (Salvadoran),4.3,https://s3-media3.fl.yelpcdn.com/bphoto/aIjmhIzIg6nfMVP_OMCJVA/o.jpg,"[{""is_overnight"":false,""start"":""0800"",""end"":""2100"",""day"":0},{""is_overnight"":false,""start"":""0800"",""end"":""2100"",""day"":1},{""is_overnight"":false,""start"":""0800"",""end"":""2100"",""day"":2},{""is_overnight"":false,""start"":""0800"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""0800"",""end"":""2100"",""day"":4},{""is_overnight"":false,""start"":""0800"",""end"":""2100"",""day"":5},{""is_overnight"":false,""start"":""0800"",""end"":""2100"",""day"":6}]",Monday: 8:00 AM - 9:00 PM | Tuesday: 8:00 AM - 9:00 PM | Wednesday: 8:00 AM - 9:00 PM | Thursday: 8:00 AM - 9:00 PM | Friday: 8:00 AM - 9:00 PM | Saturday: 8:00 AM - 9:00 PM | Sunday: 8:00 AM - 9:00 PM,+16503471393,"85 N B St, San Mateo, CA, 94401"
Amour Amour,Mediterranean (Wine Bar & Tapas),4.7,https://s3-media4.fl.yelpcdn.com/bphoto/vNv928JxHgTqIJsOjYbgzA/o.jpg,"[{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":0},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":1},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":2},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""1630"",""end"":""2200"",""day"":4},{""is_overnight"":false,""start"":""1630"",""end"":""2200"",""day"":5}]",Monday: 5:00 PM - 9:00 PM | Tuesday: 5:00 PM - 9:00 PM | Wednesday: 5:00 PM - 9:00 PM | Thursday: 5:00 PM - 9:00 PM | Friday: 4:30 PM - 10:00 PM | Saturday: 4:30 PM - 10:00 PM,+16505131759,"305 E 4th Ave, San Mateo, CA, 94401"
B Street & Vine,Mediterranean (Wine Café – Bruschetta),4.4,https://s3-media1.fl.yelpcdn.com/bphoto/2tLt9KRKOQ4FBTp56V7I0Q/o.jpg,"[{""is_overnight"":false,""start"":""1130"",""end"":""1400"",""day"":1},{""is_overnight"":false,""start"":""1630"",""end"":""2100"",""day"":1},{""is_overnight"":false,""start"":""1130"",""end"":""1400"",""day"":2},{""is_overnight"":false,""start"":""1630"",""end"":""2100"",""day"":2},{""is_overnight"":false,""start"":""1130"",""end"":""2330"",""day"":3},{""is_overnight"":true,""start"":""1130"",""end"":""0030"",""day"":4},{""is_overnight"":true,""start"":""1130"",""end"":""0030"",""day"":5},{""is_overnight"":false,""start"":""1130"",""end"":""1700"",""day"":6}]","Tuesday: 11:30 AM - 2:00 PM, 4:30 PM - 9:00 PM | Wednesday: 11:30 AM - 2:00 PM, 4:30 PM - 9:00 PM | Thursday: 11:30 AM - 11:30 PM | Friday: 11:30 AM - 12:30 AM | Saturday: 11:30 AM - 12:30 AM | Sunday: 11:30 AM - 5:00 PM",+16503478463,"320 S B St, San Mateo, CA, 94401"
Hummus Mediterranean,Mediterranean (Middle Eastern),4.5,https://s3-media3.fl.yelpcdn.com/bphoto/EW0SOHvmmnDJFOKISGb1LA/o.jpg,"[{""is_overnight"":false,""start"":""1030"",""end"":""2130"",""day"":0},{""is_overnight"":false,""start"":""1030"",""end"":""2130"",""day"":1},{""is_overnight"":false,""start"":""1030"",""end"":""2130"",""day"":2},{""is_overnight"":false,""start"":""1030"",""end"":""2130"",""day"":3},{""is_overnight"":false,""start"":""1030"",""end"":""2130"",""day"":4},{""is_overnight"":false,""start"":""1000"",""end"":""2130"",""day"":5},{""is_overnight"":false,""start"":""1000"",""end"":""2100"",""day"":6}]",Monday: 10:30 AM - 9:30 PM | Tuesday: 10:30 AM - 9:30 PM | Wednesday: 10:30 AM - 9:30 PM | Thursday: 10:30 AM - 9:30 PM | Friday: 10:30 AM - 9:30 PM | Saturday: 10:00 AM - 9:30 PM | Sunday: 10:00 AM - 9:00 PM,+16504016903,"150 E 4th Ave, San Mateo, CA, 94401"
Nick the Greek,Mediterranean (Greek Gyros),4.3,https://s3-media1.fl.yelpcdn.com/bphoto/Epk_JegAUu8R_jJe6ONj3A/o.jpg,"[{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":0},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":1},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":2},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":3},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":4},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":5},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":6}]",Monday: 11:00 AM - 10:00 PM | Tuesday: 11:00 AM - 10:00 PM | Wednesday: 11:00 AM - 10:00 PM | Thursday: 11:00 AM - 10:00 PM | Friday: 11:00 AM - 10:00 PM | Saturday: 11:00 AM - 10:00 PM | Sunday: 11:00 AM - 10:00 PM,+16503454976,"1324 W Hillsdale Blvd, San Mateo, CA, 94403"
Sajj Mediterranean,Mediterranean (Middle Eastern),4.2,https://s3-media4.fl.yelpcdn.com/bphoto/VmnFX6Im4_9V0rdiG9y8FA/o.jpg,"[{""is_overnight"":false,""start"":""1100"",""end"":""2000"",""day"":0},{""is_overnight"":false,""start"":""1100"",""end"":""2000"",""day"":1},{""is_overnight"":false,""start"":""1100"",""end"":""2000"",""day"":2},{""is_overnight"":false,""start"":""1100"",""end"":""2000"",""day"":3},{""is_overnight"":false,""start"":""1100"",""end"":""2000"",""day"":4},{""is_overnight"":false,""start"":""1100"",""end"":""2000"",""day"":5},{""is_overnight"":false,""start"":""1100"",""end"":""2000"",""day"":6}]",Monday: 11:00 AM - 8:00 PM | Tuesday: 11:00 AM - 8:00 PM | Wednesday: 11:00 AM - 8:00 PM | Thursday: 11:00 AM - 8:00 PM | Friday: 11:00 AM - 8:00 PM | Saturday: 11:00 AM - 8:00 PM | Sunday: 11:00 AM - 8:00 PM,+16502740150,"251 East 3rd Ave, San Mateo, CA, 94401"
Fletch’s Taqueria,Mexican (Tacos & Burritos),4.6,https://s3-media0.fl.yelpcdn.com/bphoto/7wWH85y0bO3juiscP5XL9g/o.jpg,,,,
Las Palomas Taqueria,Mexican (Taqueria),4.4,https://s3-media4.fl.yelpcdn.com/bphoto/aWf1W9gsbx3LdPGUXeflPA/o.jpg,"[{""is_overnight"":false,""start"":""1000"",""end"":""2100"",""day"":0},{""is_overnight"":false,""start"":""1000"",""end"":""2100"",""day"":1},{""is_overnight"":false,""start"":""1000"",""end"":""2100"",""day"":2},{""is_overnight"":false,""start"":""1000"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""1000"",""end"":""2100"",""day"":4},{""is_overnight"":false,""start"":""1000"",""end"":""2100"",""day"":5},{""is_overnight"":false,""start"":""1000"",""end"":""2100"",""day"":6}]",Monday: 10:00 AM - 9:00 PM | Tuesday: 10:00 AM - 9:00 PM | Wednesday: 10:00 AM - 9:00 PM | Thursday: 10:00 AM - 9:00 PM | Friday: 10:00 AM - 9:00 PM | Saturday: 10:00 AM - 9:00 PM | Sunday: 10:00 AM - 9:00 PM,+16503439925,"92 E 3rd Ave, San Mateo, CA, 94401"
Mr. Taco Man,Mexican (Taqueria),4.1,https://s3-media1.fl.yelpcdn.com/bphoto/Y759LBv2_IZWKtdTpD6H1w/o.jpg,"[{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":0},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":1},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":2},{""is_overnight"":false,""start"":""1100"",""end"":""2330"",""day"":3},{""is_overnight"":false,""start"":""1100"",""end"":""2330"",""day"":4},{""is_overnight"":false,""start"":""1100"",""end"":""2330"",""day"":5},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":6}]",Monday: 11:00 AM - 10:00 PM | Tuesday: 11:00 AM - 10:00 PM | Wednesday: 11:00 AM - 10:00 PM | Thursday: 11:00 AM - 11:30 PM | Friday: 11:00 AM - 11:30 PM | Saturday: 11:00 AM - 11:30 PM | Sunday: 11:00 AM - 10:00 PM,+16503427084,"203 E 4th Ave, San Mateo, CA, 94401"
Pancho Villa Taqueria,Mexican (Taqueria),4.4,https://s3-media4.fl.yelpcdn.com/bphoto/-FcfAOpJ7T4OrUunqD0nJw/o.jpg,"[{""is_overnight"":false,""start"":""1000"",""end"":""2100"",""day"":0},{""is_overnight"":false,""start"":""1000"",""end"":""2100"",""day"":1},{""is_overnight"":false,""start"":""1000"",""end"":""2100"",""day"":2},{""is_overnight"":false,""start"":""1000"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""1000"",""end"":""2100"",""day"":4},{""is_overnight"":false,""start"":""1000"",""end"":""2100"",""day"":5},{""is_overnight"":false,""start"":""1000"",""end"":""2100"",""day"":6}]",Monday: 10:00 AM - 9:00 PM | Tuesday: 10:00 AM - 9:00 PM | Wednesday: 10:00 AM - 9:00 PM | Thursday: 10:00 AM - 9:00 PM | Friday: 10:00 AM - 9:00 PM | Saturday: 10:00 AM - 9:00 PM | Sunday: 10:00 AM - 9:00 PM,+16503434123,"365 S B St, San Mateo, CA, 94401"
Taquería La Cumbre,Mexican (Taqueria),4.3,https://s3-media4.fl.yelpcdn.com/bphoto/fOYkF8A-4fVjFduAbPHW_w/o.jpg,"[{""is_overnight"":false,""start"":""1100"",""end"":""2100"",""day"":0},{""is_overnight"":false,""start"":""1100"",""end"":""2100"",""day"":1},{""is_overnight"":false,""start"":""1100"",""end"":""2100"",""day"":2},{""is_overnight"":false,""start"":""1100"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""1100"",""end"":""2100"",""day"":4},{""is_overnight"":false,""start"":""1100"",""end"":""2100"",""day"":5},{""is_overnight"":false,""start"":""1100"",""end"":""2100"",""day"":6}]",Monday: 11:00 AM - 9:00 PM | Tuesday: 11:00 AM - 9:00 PM | Wednesday: 11:00 AM - 9:00 PM | Thursday: 11:00 AM - 9:00 PM | Friday: 11:00 AM - 9:00 PM | Saturday: 11:00 AM - 9:00 PM | Sunday: 11:00 AM - 9:00 PM,+16503448989,"28 N B St, San Mateo, CA, 94401"
Taquería Las Pencas 2,Mexican (Taqueria),4,https://s3-media3.fl.yelpcdn.com/bphoto/PktnbXjj_nB-EAKsGgLe2Q/o.jpg,"[{""is_overnight"":false,""start"":""1000"",""end"":""2200"",""day"":0},{""is_overnight"":false,""start"":""1000"",""end"":""2200"",""day"":1},{""is_overnight"":false,""start"":""1000"",""end"":""2200"",""day"":2},{""is_overnight"":false,""start"":""1000"",""end"":""2200"",""day"":3},{""is_overnight"":false,""start"":""1000"",""end"":""2200"",""day"":4},{""is_overnight"":false,""start"":""1000"",""end"":""2200"",""day"":5},{""is_overnight"":false,""start"":""1000"",""end"":""2200"",""day"":6}]",Monday: 10:00 AM - 10:00 PM | Tuesday: 10:00 AM - 10:00 PM | Wednesday: 10:00 AM - 10:00 PM | Thursday: 10:00 AM - 10:00 PM | Friday: 10:00 AM - 10:00 PM | Saturday: 10:00 AM - 10:00 PM | Sunday: 10:00 AM - 10:00 PM,+16503152274,"45 N B St, San Mateo, CA, 94401"
Taquería Los Primos,Mexican (Taqueria),4.2,https://s3-media4.fl.yelpcdn.com/bphoto/WTTUprKXnAfgZ1FMTS4NNQ/o.jpg,"[{""is_overnight"":false,""start"":""0900"",""end"":""2200"",""day"":0},{""is_overnight"":false,""start"":""0900"",""end"":""2200"",""day"":1},{""is_overnight"":false,""start"":""0900"",""end"":""2200"",""day"":2},{""is_overnight"":false,""start"":""0900"",""end"":""2200"",""day"":3},{""is_overnight"":false,""start"":""0900"",""end"":""2200"",""day"":4},{""is_overnight"":false,""start"":""0900"",""end"":""2200"",""day"":5},{""is_overnight"":false,""start"":""0900"",""end"":""2200"",""day"":6}]",Monday: 9:00 AM - 10:00 PM | Tuesday: 9:00 AM - 10:00 PM | Wednesday: 9:00 AM - 10:00 PM | Thursday: 9:00 AM - 10:00 PM | Friday: 9:00 AM - 10:00 PM | Saturday: 9:00 AM - 10:00 PM | Sunday: 9:00 AM - 10:00 PM,+16503478760,"85 N B St, San Mateo, CA, 94401"
Avenida,Filipino (Modern Filipino Bar & Grill),4.6,https://s3-media4.fl.yelpcdn.com/bphoto/ncJkxfKaF5IMGfv5kGgInQ/o.jpg,"[{""is_overnight"":false,""start"":""1600"",""end"":""2100"",""day"":0},{""is_overnight"":false,""start"":""1600"",""end"":""2100"",""day"":1},{""is_overnight"":false,""start"":""1600"",""end"":""2100"",""day"":2},{""is_overnight"":false,""start"":""1600"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""1200"",""end"":""2200"",""day"":4},{""is_overnight"":false,""start"":""1200"",""end"":""2200"",""day"":5},{""is_overnight"":false,""start"":""1130"",""end"":""2030"",""day"":6}]",Monday: 4:00 PM - 9:00 PM | Tuesday: 4:00 PM - 9:00 PM | Wednesday: 4:00 PM - 9:00 PM | Thursday: 4:00 PM - 9:00 PM | Friday: 12:00 PM - 10:00 PM | Saturday: 12:00 PM - 10:00 PM | Sunday: 11:30 AM - 8:30 PM,+16507813637,"201 E 3rd Ave, San Mateo, CA, 94401"
Chopstix & Bento,Taiwanese (Taiwanese Café),4,https://s3-media3.fl.yelpcdn.com/bphoto/8SNhi0WFkAcwwK_D0kVfgg/o.jpg,"[{""is_overnight"":false,""start"":""1130"",""end"":""1430"",""day"":0},{""is_overnight"":false,""start"":""1630"",""end"":""2000"",""day"":0},{""is_overnight"":false,""start"":""1130"",""end"":""1430"",""day"":1},{""is_overnight"":false,""start"":""1630"",""end"":""2000"",""day"":1},{""is_overnight"":false,""start"":""1130"",""end"":""1430"",""day"":2},{""is_overnight"":false,""start"":""1630"",""end"":""2000"",""day"":2},{""is_overnight"":false,""start"":""1130"",""end"":""1430"",""day"":3},{""is_overnight"":false,""start"":""1630"",""end"":""2000"",""day"":3},{""is_overnight"":false,""start"":""1130"",""end"":""1430"",""day"":4},{""is_overnight"":false,""start"":""1630"",""end"":""2030"",""day"":4},{""is_overnight"":false,""start"":""1130"",""end"":""1500"",""day"":5},{""is_overnight"":false,""start"":""1600"",""end"":""2030"",""day"":5},{""is_overnight"":false,""start"":""1130"",""end"":""1500"",""day"":6},{""is_overnight"":false,""start"":""1600"",""end"":""2000"",""day"":6}]","Monday: 11:30 AM - 2:30 PM, 4:30 PM - 8:00 PM | Tuesday: 11:30 AM - 2:30 PM, 4:30 PM - 8:00 PM | Wednesday: 11:30 AM - 2:30 PM, 4:30 PM - 8:00 PM | Thursday: 11:30 AM - 2:30 PM, 4:30 PM - 8:00 PM | Friday: 11:30 AM - 2:30 PM, 4:30 PM - 8:30 PM | Saturday: 11:30 AM - 3:00 PM, 4:00 PM - 8:30 PM | Sunday: 11:30 AM - 3:00 PM, 4:00 PM - 8:00 PM",+16505581988,"142 E 3rd Ave, San Mateo, CA, 94401"
Izakaya Keitan,Japanese (Fusion Yakitori Grill),4.3,https://s3-media1.fl.yelpcdn.com/bphoto/z-ylgtxJO1-3VH2VZbdIQw/o.jpg,"[{""is_overnight"":false,""start"":""1700"",""end"":""0000"",""day"":0},{""is_overnight"":false,""start"":""1700"",""end"":""0000"",""day"":1},{""is_overnight"":false,""start"":""1700"",""end"":""0000"",""day"":2},{""is_overnight"":false,""start"":""1700"",""end"":""0000"",""day"":3},{""is_overnight"":false,""start"":""1700"",""end"":""0000"",""day"":4},{""is_overnight"":false,""start"":""1200"",""end"":""1430"",""day"":5},{""is_overnight"":false,""start"":""1700"",""end"":""0000"",""day"":5},{""is_overnight"":false,""start"":""1200"",""end"":""1430"",""day"":6},{""is_overnight"":false,""start"":""1700"",""end"":""0000"",""day"":6}]","Monday: 5:00 PM - 12:00 AM | Tuesday: 5:00 PM - 12:00 AM | Wednesday: 5:00 PM - 12:00 AM | Thursday: 5:00 PM - 12:00 AM | Friday: 5:00 PM - 12:00 AM | Saturday: 12:00 PM - 2:30 PM, 5:00 PM - 12:00 AM | Sunday: 12:00 PM - 2:30 PM, 5:00 PM - 12:00 AM",+16502421432,"35 E 3rd Ave, San Mateo, CA, 94401"
L&L Hawaiian Barbecue,Hawaiian BBQ (Plate Lunch),4.1,https://s3-media2.fl.yelpcdn.com/bphoto/EjHCtnVf7calyksHPa3hBg/o.jpg,"[{""is_overnight"":false,""start"":""1030"",""end"":""2030"",""day"":0},{""is_overnight"":false,""start"":""1030"",""end"":""2030"",""day"":1},{""is_overnight"":false,""start"":""1030"",""end"":""2030"",""day"":2},{""is_overnight"":false,""start"":""1030"",""end"":""2030"",""day"":3},{""is_overnight"":false,""start"":""1030"",""end"":""2100"",""day"":4},{""is_overnight"":false,""start"":""1030"",""end"":""2030"",""day"":5},{""is_overnight"":false,""start"":""1030"",""end"":""2030"",""day"":6}]",Monday: 10:30 AM - 8:30 PM | Tuesday: 10:30 AM - 8:30 PM | Wednesday: 10:30 AM - 8:30 PM | Thursday: 10:30 AM - 8:30 PM | Friday: 10:30 AM - 9:00 PM | Saturday: 10:30 AM - 8:30 PM | Sunday: 10:30 AM - 8:30 PM,+16502598063,"340 Adrian Rd, Millbrae, CA, 94030"
Rin-Tei,Asian Fusion (Japanese & Thai),4.2,https://s3-media3.fl.yelpcdn.com/bphoto/GgGrNCOOSQ44KF2X8TeT6Q/o.jpg,"[{""is_overnight"":false,""start"":""1100"",""end"":""1430"",""day"":0},{""is_overnight"":false,""start"":""1730"",""end"":""2300"",""day"":0},{""is_overnight"":false,""start"":""1100"",""end"":""1430"",""day"":2},{""is_overnight"":false,""start"":""1730"",""end"":""2300"",""day"":2},{""is_overnight"":false,""start"":""1100"",""end"":""1430"",""day"":3},{""is_overnight"":false,""start"":""1730"",""end"":""2300"",""day"":3},{""is_overnight"":false,""start"":""1100"",""end"":""1500"",""day"":4},{""is_overnight"":false,""start"":""1730"",""end"":""2300"",""day"":4},{""is_overnight"":false,""start"":""1100"",""end"":""1500"",""day"":5},{""is_overnight"":false,""start"":""1730"",""end"":""2300"",""day"":5},{""is_overnight"":false,""start"":""1100"",""end"":""1500"",""day"":6},{""is_overnight"":false,""start"":""1730"",""end"":""2200"",""day"":6}]","Monday: 11:00 AM - 2:30 PM, 5:30 PM - 11:00 PM | Wednesday: 11:00 AM - 2:30 PM, 5:30 PM - 11:00 PM | Thursday: 11:00 AM - 2:30 PM, 5:30 PM - 11:00 PM | Friday: 11:00 AM - 3:00 PM, 5:30 PM - 11:00 PM | Saturday: 11:00 AM - 3:00 PM, 5:30 PM - 11:00 PM | Sunday: 11:00 AM - 3:00 PM, 5:30 PM - 10:00 PM",+16505588239,"104 S El Camino Real, San Mateo, CA, 94401"
Samikcha MoMo,Nepalese/Indian (Indo-Chinese Fusion),4.5,https://s3-media3.fl.yelpcdn.com/bphoto/-Qy98AUp_8NZbb-u4qm2cg/o.jpg,"[{""is_overnight"":false,""start"":""1100"",""end"":""0000"",""day"":0},{""is_overnight"":false,""start"":""1100"",""end"":""0000"",""day"":1},{""is_overnight"":false,""start"":""1100"",""end"":""0000"",""day"":2},{""is_overnight"":false,""start"":""1100"",""end"":""0000"",""day"":3},{""is_overnight"":false,""start"":""1100"",""end"":""0000"",""day"":4},{""is_overnight"":false,""start"":""1100"",""end"":""0000"",""day"":5},{""is_overnight"":false,""start"":""1100"",""end"":""0000"",""day"":6}]",Monday: 11:00 AM - 12:00 AM | Tuesday: 11:00 AM - 12:00 AM | Wednesday: 11:00 AM - 12:00 AM | Thursday: 11:00 AM - 12:00 AM | Friday: 11:00 AM - 12:00 AM | Saturday: 11:00 AM - 12:00 AM | Sunday: 11:00 AM - 12:00 AM,+16505136475,"146 E 3rd Ave, San Mateo, CA, 94401"
Urban Momo,Nepalese/Indian (Indo-Chinese Fusion),4.4,https://s3-media2.fl.yelpcdn.com/bphoto/Ri0Af_u7B7ql3aiOzudmPQ/o.jpg,"[{""is_overnight"":true,""start"":""1100"",""end"":""0045"",""day"":0},{""is_overnight"":true,""start"":""1100"",""end"":""0045"",""day"":1},{""is_overnight"":true,""start"":""1100"",""end"":""0045"",""day"":2},{""is_overnight"":true,""start"":""1100"",""end"":""0045"",""day"":3},{""is_overnight"":true,""start"":""1100"",""end"":""0045"",""day"":4},{""is_overnight"":true,""start"":""1100"",""end"":""0045"",""day"":5},{""is_overnight"":true,""start"":""1100"",""end"":""0045"",""day"":6}]",Monday: 11:00 AM - 12:45 AM | Tuesday: 11:00 AM - 12:45 AM | Wednesday: 11:00 AM - 12:45 AM | Thursday: 11:00 AM - 12:45 AM | Friday: 11:00 AM - 12:45 AM | Saturday: 11:00 AM - 12:45 AM | Sunday: 11:00 AM - 12:45 AM,+16504583053,"254 S B St, San Mateo, CA, 94401"
Sushirrito,Fusion (Sushi Burrito),4,https://s3-media3.fl.yelpcdn.com/bphoto/tqrobosyz8YUjYv3QJKfwg/o.jpg,"[{""is_overnight"":false,""start"":""1100"",""end"":""1900"",""day"":0},{""is_overnight"":false,""start"":""1100"",""end"":""1900"",""day"":1},{""is_overnight"":false,""start"":""1100"",""end"":""1900"",""day"":2},{""is_overnight"":false,""start"":""1100"",""end"":""1900"",""day"":3},{""is_overnight"":false,""start"":""1100"",""end"":""1900"",""day"":4},{""is_overnight"":false,""start"":""1100"",""end"":""1900"",""day"":5},{""is_overnight"":false,""start"":""1100"",""end"":""1900"",""day"":6}]",Monday: 11:00 AM - 7:00 PM | Tuesday: 11:00 AM - 7:00 PM | Wednesday: 11:00 AM - 7:00 PM | Thursday: 11:00 AM - 7:00 PM | Friday: 11:00 AM - 7:00 PM | Saturday: 11:00 AM - 7:00 PM | Sunday: 11:00 AM - 7:00 PM,+16506009696,"448 University Ave, Palo Alto, CA, 94301"
Amici’s East Coast Pizzeria,Pizza (NY-Style),4.3,https://s3-media3.fl.yelpcdn.com/bphoto/rnodsbgj3eV1TgAhmQYEzg/o.jpg,"[{""is_overnight"":false,""start"":""1130"",""end"":""2100"",""day"":0},{""is_overnight"":false,""start"":""1130"",""end"":""2100"",""day"":1},{""is_overnight"":false,""start"":""1130"",""end"":""2100"",""day"":2},{""is_overnight"":false,""start"":""1130"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""1130"",""end"":""2200"",""day"":4},{""is_overnight"":false,""start"":""1130"",""end"":""2200"",""day"":5},{""is_overnight"":false,""start"":""1130"",""end"":""2100"",""day"":6}]",Monday: 11:30 AM - 9:00 PM | Tuesday: 11:30 AM - 9:00 PM | Wednesday: 11:30 AM - 9:00 PM | Thursday: 11:30 AM - 9:00 PM | Friday: 11:30 AM - 10:00 PM | Saturday: 11:30 AM - 10:00 PM | Sunday: 11:30 AM - 9:00 PM,+16503429392,"69 Third Ave, San Mateo, CA, 94401"
Domino’s Pizza,Pizza (Delivery Chain),3.7,https://s3-media4.fl.yelpcdn.com/bphoto/jBCAZQb_Y-KiZAsthZmV8g/o.jpg,"[{""is_overnight"":false,""start"":""1000"",""end"":""0000"",""day"":0},{""is_overnight"":false,""start"":""1000"",""end"":""0000"",""day"":1},{""is_overnight"":false,""start"":""1000"",""end"":""0000"",""day"":2},{""is_overnight"":false,""start"":""1000"",""end"":""0000"",""day"":3},{""is_overnight"":true,""start"":""1000"",""end"":""0100"",""day"":4},{""is_overnight"":true,""start"":""1000"",""end"":""0100"",""day"":5},{""is_overnight"":false,""start"":""1000"",""end"":""0000"",""day"":6}]",Monday: 10:00 AM - 12:00 AM | Tuesday: 10:00 AM - 12:00 AM | Wednesday: 10:00 AM - 12:00 AM | Thursday: 10:00 AM - 12:00 AM | Friday: 10:00 AM - 1:00 AM | Saturday: 10:00 AM - 1:00 AM | Sunday: 10:00 AM - 12:00 AM,+16692554111,"6059 Cahalan Ave, San Jose, CA, 95123"
Mountain Mike’s Pizza,Pizza (Delivery Chain),4.2,https://s3-media3.fl.yelpcdn.com/bphoto/PGNOHZx93_yvEOZtVusSfg/o.jpg,"[{""is_overnight"":false,""start"":""1000"",""end"":""2100"",""day"":0},{""is_overnight"":false,""start"":""1000"",""end"":""2100"",""day"":1},{""is_overnight"":false,""start"":""1000"",""end"":""2100"",""day"":2},{""is_overnight"":false,""start"":""1000"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""1000"",""end"":""2200"",""day"":4},{""is_overnight"":false,""start"":""1000"",""end"":""2200"",""day"":5},{""is_overnight"":false,""start"":""1000"",""end"":""2100"",""day"":6}]",Monday: 10:00 AM - 9:00 PM | Tuesday: 10:00 AM - 9:00 PM | Wednesday: 10:00 AM - 9:00 PM | Thursday: 10:00 AM - 9:00 PM | Friday: 10:00 AM - 10:00 PM | Saturday: 10:00 AM - 10:00 PM | Sunday: 10:00 AM - 9:00 PM,+16503669090,"774 El Camino Real, San Carlos, CA, 94070"
Mr. Pizza Man,Pizza (Delivery/Takeout),4,https://s3-media3.fl.yelpcdn.com/bphoto/aM5b2dLkcUwcz3ERcSWa_Q/o.jpg,"[{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":0},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":1},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":2},{""is_overnight"":false,""start"":""1100"",""end"":""2345"",""day"":3},{""is_overnight"":false,""start"":""1100"",""end"":""2345"",""day"":4},{""is_overnight"":false,""start"":""1100"",""end"":""2345"",""day"":5},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":6}]",Monday: 11:00 AM - 10:00 PM | Tuesday: 11:00 AM - 10:00 PM | Wednesday: 11:00 AM - 10:00 PM | Thursday: 11:00 AM - 11:45 PM | Friday: 11:00 AM - 11:45 PM | Saturday: 11:00 AM - 11:45 PM | Sunday: 11:00 AM - 10:00 PM,+16503427088,"201 E 4th Ave, San Mateo, CA, 94401"
